"fecha_deteccion","fuente","identificador","fecha_registro","entidad","grupo","nivel_relacion","valor"
2026-08-28 08:00:12,procesos,CO1.REQ.10923567,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10916547,2026-08-25,HOSPITAL SAN VICENTE FERRER ESE,Otras entidades del Valle,Contexto,6900000
2026-08-28 08:00:12,procesos,CO1.REQ.10920847,2026-08-26,ALCALDIA MUNICIPAL DE YOTOCO,Otras entidades del Valle,Contexto,6900000
2026-08-28 08:00:12,procesos,CO1.REQ.10926098,2026-08-26,MUNICIPIO DE PRADERA,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916755,2026-08-25,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE PRADERA.,Otras entidades del Valle,Contexto,20750000
2026-08-28 08:00:12,procesos,CO1.REQ.10922061,2026-08-26,MUNICIPIO DE FLORIDA,Otras entidades del Valle,Contexto,7500000
2026-08-28 08:00:12,procesos,CO1.REQ.10920589,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,12500000
2026-08-28 08:00:12,procesos,CO1.REQ.10916087,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,17500000
2026-08-28 08:00:12,procesos,CO1.REQ.10916940,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,10316142
2026-08-28 08:00:12,procesos,CO1.REQ.10918049,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920683,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,14000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921492,2026-08-26,INSTITUCION EDUCATIVA ROSA LIA MAFLA,Otras entidades del Valle,Contexto,24374000
2026-08-28 08:00:12,procesos,CO1.REQ.10904723,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,17500000
2026-08-28 08:00:12,procesos,CO1.REQ.10913128,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921222,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10910733,2026-08-26,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Otras entidades del Valle,Contexto,33320000
2026-08-28 08:00:12,procesos,CO1.REQ.10920408,2026-08-25,INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA1,Otras entidades del Valle,Contexto,6300000
2026-08-28 08:00:12,procesos,CO1.REQ.10921533,2026-08-25,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO CALI VALLE,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10917363,2026-08-25,ALCALDIA LOCAL CONTINENTE EL PAILON DEL DISTRITO DE BUENAVENTURA,Otras entidades del Valle,Contexto,271018837
2026-08-28 08:00:12,procesos,CO1.REQ.10921710,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,7220000
2026-08-28 08:00:12,procesos,CO1.REQ.10916910,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,16587264
2026-08-28 08:00:12,procesos,CO1.REQ.10924165,2026-08-26,Sena - Centro Agropecuario de Buga,Otras entidades del Valle,Contexto,0
2026-08-28 08:00:12,procesos,CO1.REQ.10922851,2026-08-26,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,11500000
2026-08-28 08:00:12,procesos,CO1.REQ.10908930,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10921418,2026-08-26,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917484,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10904099,2026-08-26,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,11700000
2026-08-28 08:00:12,procesos,CO1.REQ.10916649,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,4000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922485,2026-08-26,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,17199990
2026-08-28 08:00:12,procesos,CO1.REQ.10917277,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917419,2026-08-25,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,Descentralizadas de la Gobernación,Contexto,11529733
2026-08-28 08:00:12,procesos,CO1.REQ.10916684,2026-08-25,HOSPITAL SAGRADA FAMILIA E.S.E,Otras entidades del Valle,Contexto,15000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920754,2026-08-25,MUNICIPIO DE CARTAGO,Otras entidades del Valle,Alta,45000000
2026-08-28 08:00:12,procesos,CO1.REQ.10918063,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,6000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921345,2026-08-25,MUNICIPIO DE PRADERA,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920852,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10923589,2026-08-26,INSTITUCIÒN EDUCATIVA NUEVO LATIR,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10921055,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10912878,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916372,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,14000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921051,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10917672,2026-08-25,ALCALDIA MUNICIPAL DE BUGA,Otras entidades del Valle,Contexto,4000000
2026-08-28 08:00:12,procesos,CO1.REQ.10919465,2026-08-26,ALCALDIA MUNICIPAL DE GINEBRA,Otras entidades del Valle,Media,13900000
2026-08-28 08:00:12,procesos,CO1.REQ.10922347,2026-08-26,INSTITUCION EDUCATIVA ANTONIO LIZARAZO,Otras entidades del Valle,Contexto,2420000
2026-08-28 08:00:12,procesos,CO1.REQ.10919443,2026-08-26,CVC,Otras entidades del Valle,Contexto,72106200
2026-08-28 08:00:12,procesos,CO1.REQ.10920311,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10916897,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922118,2026-08-26,INSTITUCION EDUCATIVA MARIA ANTONIA PENAGOS,Otras entidades del Valle,Contexto,25800000
2026-08-28 08:00:12,procesos,CO1.REQ.10915075,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10914885,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916799,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9900000
2026-08-28 08:00:12,procesos,CO1.REQ.10920290,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10918065,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10922229,2026-08-26,INSTITUCION EDUCATIVA NARCISO CABAL SALCEDO,Otras entidades del Valle,Contexto,8280000
2026-08-28 08:00:12,procesos,CO1.REQ.10922958,2026-08-26,FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,Descentralizadas de Cali,Contexto,7102000
2026-08-28 08:00:12,procesos,CO1.REQ.10918195,2026-08-25,HUV - HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA E.S.E.,Descentralizadas de la Gobernación,Contexto,111955200
2026-08-28 08:00:12,procesos,CO1.REQ.10916950,2026-08-25,MUNICIPIO DE CARTAGO,Otras entidades del Valle,Contexto,27830000
2026-08-28 08:00:12,procesos,CO1.REQ.10922037,2026-08-26,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,Descentralizadas de la Gobernación,Contexto,8449881
2026-08-28 08:00:12,procesos,CO1.REQ.10922609,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920108,2026-08-25,MUNICIPIO DE CALIMA EL DARIEN VALLE,Otras entidades del Valle,Contexto,421752015
2026-08-28 08:00:12,procesos,CO1.REQ.10917025,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9754689
2026-08-28 08:00:12,procesos,CO1.REQ.10916596,2026-08-25,INSTITUCION EDUCATIVA EL DIAMANTE,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10916639,2026-08-25,INSTITUCION EDUCATIVA ANTONIA SANTOS,Otras entidades del Valle,Contexto,29327602
2026-08-28 08:00:12,procesos,CO1.REQ.10920860,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10915711,2026-08-25,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Otras entidades del Valle,Contexto,40000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921254,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,7000000
2026-08-28 08:00:12,procesos,CO1.REQ.10892859,2026-08-25,CVC,Otras entidades del Valle,Contexto,18450000
2026-08-28 08:00:12,procesos,CO1.REQ.10914116,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,14000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916022,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,11500000
2026-08-28 08:00:12,procesos,CO1.REQ.10920941,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,11500000
2026-08-28 08:00:12,procesos,CO1.REQ.10921637,2026-08-25,MUNICIPIO DE PRADERA,Otras entidades del Valle,Contexto,27500000
2026-08-28 08:00:12,procesos,CO1.REQ.10918794,2026-08-25,DISPENSARIO MEDICO DE CALI,Otras entidades del Valle,Contexto,0
2026-08-28 08:00:12,procesos,CO1.REQ.10918882,2026-08-25,MUNICIPIO DE CALIMA EL DARIEN VALLE,Otras entidades del Valle,Contexto,7700000
2026-08-28 08:00:12,procesos,CO1.REQ.10920650,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920695,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,8320000
2026-08-28 08:00:12,procesos,CO1.REQ.10920139,2026-08-25,MUNICIPIO DE OBANDO VALLE,Otras entidades del Valle,Contexto,6822900
2026-08-28 08:00:12,procesos,CO1.REQ.10917935,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922696,2026-08-26,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,4400000
2026-08-28 08:00:12,procesos,CO1.REQ.10922097,2026-08-26,INSTITUCION EDUCATIVA ANTONIO LIZARAZO,Otras entidades del Valle,Contexto,15943400
2026-08-28 08:00:12,procesos,CO1.REQ.10924114,2026-08-26,UNIVERSIDAD DEL VALLE,Descentralizadas de la Gobernación,Contexto,6000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916875,2026-08-25,HOSPITAL HENRY VALENCIA OROZCO EMPRESA SOCIAL DEL ESTADO,Otras entidades del Valle,Contexto,28000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916580,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,13034112
2026-08-28 08:00:12,procesos,CO1.REQ.10917997,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10918355,2026-08-25,MUNICIPIO DE LA UNION,Otras entidades del Valle,Contexto,11712429
2026-08-28 08:00:12,procesos,CO1.REQ.10920878,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10913813,2026-08-25,Secretaria Municipal del Deporte y Recreación - Alcaldia de Tuluá,Otras entidades del Valle,Contexto,163576000
2026-08-28 08:00:12,procesos,CO1.REQ.10917497,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916605,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,4000000
2026-08-28 08:00:12,procesos,CO1.REQ.10919530,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10921027,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10913157,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10923812,2026-08-26,INSTITUCION EDUCATIVA ANTONIO LIZARAZO,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916884,2026-08-25,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE PRADERA.,Otras entidades del Valle,Contexto,11183040
2026-08-28 08:00:12,procesos,CO1.REQ.10913209,2026-08-25,INSTITUTO MUNICIPAL PARA EL DESARROLLO SOCIAL Y ECONÓMICO DE PALMIRA,Otras entidades del Valle,Media,19361304
2026-08-28 08:00:12,procesos,CO1.REQ.10917230,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10919015,2026-08-25,POLICIA METROPOLITANA SANTIAGO DE CALI,Otras entidades del Valle,Contexto,0
2026-08-28 08:00:12,procesos,CO1.REQ.10923867,2026-08-26,CONTRALORIA CALI,Descentralizadas de Cali,Contexto,11400000
2026-08-28 08:00:12,procesos,CO1.REQ.10915634,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,17500000
2026-08-28 08:00:12,procesos,CO1.REQ.10920201,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916216,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916785,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10915632,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10910773,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,17500000
2026-08-28 08:00:12,procesos,CO1.REQ.10928024,2026-08-26,ALCALDIA DE CAICEDONIA,Otras entidades del Valle,Contexto,210757315
2026-08-28 08:00:12,procesos,CO1.REQ.10915051,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10915581,2026-08-25,ALCALDIA MUNICIPAL DE YOTOCO,Otras entidades del Valle,Contexto,9200000
2026-08-28 08:00:12,procesos,CO1.REQ.10921958,2026-08-26,INSTITUCION EDUCATIVA MARIA ANTONIA PENAGOS,Otras entidades del Valle,Contexto,21175700
2026-08-28 08:00:12,procesos,CO1.REQ.10915585,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10920291,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Media,14750000
2026-08-28 08:00:12,procesos,CO1.REQ.10916597,2026-08-25,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE PRADERA.,Otras entidades del Valle,Contexto,29739875
2026-08-28 08:00:12,procesos,CO1.REQ.10915692,2026-08-25,UNIVERSIDAD DEL VALLE,Descentralizadas de la Gobernación,Contexto,9248680
2026-08-28 08:00:12,procesos,CO1.REQ.10919426,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9210000
2026-08-28 08:00:12,procesos,CO1.REQ.10916280,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10919633,2026-08-25,INSTITUCION EDUCATIVA TECNICA COMERCIAL TEOFILO ROBERTO POTES,Otras entidades del Valle,Contexto,3595100
2026-08-28 08:00:12,procesos,CO1.REQ.10917450,2026-08-25,INSTITUCION EDUCATIVA LICEO DEPARTAMENTAL*,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10912576,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,6000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921504,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916840,2026-08-25,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. - E.S.P.,Descentralizadas de la Gobernación,Contexto,305000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916498,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921311,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917951,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10923860,2026-08-26,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10919412,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,14750000
2026-08-28 08:00:12,procesos,CO1.REQ.10920781,2026-08-25,INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER,Otras entidades del Valle,Contexto,4096788
2026-08-28 08:00:12,procesos,CO1.REQ.10917298,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10911696,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,9000000
2026-08-28 08:00:12,procesos,CO1.REQ.10915910,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10903880,2026-08-26,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,11700000
2026-08-28 08:00:12,procesos,CO1.REQ.10918323,2026-08-25,UNIVERSIDAD DEL VALLE,Descentralizadas de la Gobernación,Contexto,187259999
2026-08-28 08:00:12,procesos,CO1.REQ.10923625,2026-08-26,INSTITUCION EDUCATIVA REPUBLICA DE ARGENTINA,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10915880,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,8320000
2026-08-28 08:00:12,procesos,CO1.REQ.10919197,2026-08-25,MUNICIPIO DE CARTAGO,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10914390,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,19000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916283,2026-08-26,RED DE SALUD DEL ORIENTE ESE,Descentralizadas de Cali,Contexto,299119220
2026-08-28 08:00:12,procesos,CO1.REQ.10922021,2026-08-26,E.S.E HOSPITAL LOCAL SANTA CRUZ,Otras entidades del Valle,Contexto,4668600
2026-08-28 08:00:12,procesos,CO1.REQ.10915822,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,12500000
2026-08-28 08:00:12,procesos,CO1.REQ.10916997,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,4000000
2026-08-28 08:00:12,procesos,CO1.REQ.10902648,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917619,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9776142
2026-08-28 08:00:12,procesos,CO1.REQ.10916250,2026-08-25,Departamento Administrativo TIC - Alcaldía de Tuluá,Otras entidades del Valle,Contexto,8900000
2026-08-28 08:00:12,procesos,CO1.REQ.10921575,2026-08-26,MUNICIPIO DE PRADERA,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920344,2026-08-25,ALCALDIA MUNICIPAL DE BUGA,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921982,2026-08-26,CONTRALORIA DISTRITAL DE BUENAVENTURA,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916490,2026-08-25,INSTITUCION EDUCATIVA GENERAL SANTANDER .L,Otras entidades del Valle,Alta,10010000
2026-08-28 08:00:12,procesos,CO1.REQ.10919613,2026-08-25,MUNICIPIO DE CALIMA EL DARIEN VALLE,Otras entidades del Valle,Contexto,8066660
2026-08-28 08:00:12,procesos,CO1.REQ.10921434,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10921135,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10916450,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,12000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920703,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,6000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921091,2026-08-26,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921129,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10919104,2026-08-25,MUNICIPIO DE FLORIDA,Otras entidades del Valle,Contexto,12000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921090,2026-08-25,CONTRALORIA DISTRITAL DE BUENAVENTURA,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921288,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,14500000
2026-08-28 08:00:12,procesos,CO1.REQ.10916527,2026-08-25,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Otras entidades del Valle,Contexto,22273075
